COMPNOS,NatureCode,INCIDENT_TYPE_DESCRIPTION,MAIN_CRIMECODE,REPTDISTRICT,REPORTINGAREA,FROMDATE,WEAPONTYPE,Shooting,DOMESTIC,SHIFT,Year,Month,DAY_WEEK,UCRPART,X,Y,STREETNAME,XSTREETNAME,Latitude,Longitude,Latitude_Fixed,Longitude_Fixed
130597018,ARREST,DISORDERLY,24xx,A1,74,09/19/2013 08:37:00 AM,Unarmed,No,No,Day,2013,9,Thursday,Part Two,774546.0673,2957359.042,NEW CHARDON ST,,(42.36231028, -71.06198357),42.36231028, -71.06198357
130597927,ARREST,DISORDERLY,24xx,E18,522,09/19/2013 03:40:00 PM,Unarmed,No,No,Day,2013,9,Thursday,Part Two,758022.057,2918990.473,HYDE PARK AV,EVERETT ST,(42.25724137, -71.12374955),42.25724137, -71.12374955
130599097,ARREST,DISORDERLY,24xx,C11,0,09/20/2013 01:35:00 AM,Unarmed,No,No,Last,2013,9,Friday,Part Two,774051.5089,2940700.052,STOUGHTON ST,,(42.31660446, -71.06412844),42.31660446, -71.06412844
130599098,IVPER ,DISORDERLY,24xx,C11,459,09/20/2013 01:41:00 AM,Unarmed,No,No,Last,2013,9,Friday,Part Two,771507.8429,2934410.665,WASHINGTON ST,BOWDOIN ST,(42.29938136, -71.07364956),42.29938136, -71.07364956
130599133,ARREST,DISORDERLY,24xx,D4,619,09/20/2013 02:13:00 AM,Unarmed,No,No,Last,2013,9,Friday,Part Two,767704.6499,2949960.223,GAINSBOROUGH ST,,(42.34210135, -71.08742955),42.34210135, -71.08742955
130599241,TRESPS,DISORDERLY,24xx,B2,282,09/20/2013 03:30:00 AM,Unarmed,No,No,Last,2013,9,Friday,Part Two,768218.0809,2945064.255,WASHINGTON ST,,(42.3286598, -71.08561842),42.3286598, -71.08561842
130600489,HARPT ,DISORDERLY,24xx,D14,769,09/20/2013 09:00:00 AM,Unarmed,No,No,Day,2013,9,Friday,Part Two,750195.5163,2953220.325,MARKET ST,,(42.35126135, -71.15214453),42.35126135, -71.15214453
130601889,LMUSIC,DISORDERLY,24xx,B3,451,09/21/2013 02:30:00 AM,Unarmed,No,No,Last,2013,9,Saturday,Part Two,771030.0415,2932569.763,WHITFIELD ST,,(42.29433636, -71.07544956),42.29433636, -71.07544956
130602061,ARREST,DISORDERLY,24xx,D4,158,09/21/2013 05:05:00 AM,Unarmed,No,No,Last,2013,9,Saturday,Part Two,770909.8909,2949376.467,W NEWTON ST,,(42.34045635, -71.07558455),42.34045635, -71.07558455
130602432,DISTRB,DISORDERLY,24xx,D14,768,09/21/2013 10:42:00 AM,Unarmed,No,No,Day,2013,9,Saturday,Part Two,750928.2947,2954808.582,MARKET ST,,(42.35561135, -71.14940953),42.35561135, -71.14940953
130603273,TRANSP,DISORDERLY,24xx,B2,901,09/21/2013 05:25:00 PM,Unarmed,No,No,First,2013,9,Saturday,Part Two,765223.8077,2946890.818,HORADAN WY,TURQUOISE WAY,(42.33371135, -71.09665955),42.33371135, -71.09665955
130604148,FIGHT ,DISORDERLY,24xx,A1,121,09/22/2013 12:46:00 AM,Unarmed,No,No,Last,2013,9,Sunday,Part Two,773697.6517,2952755.997,TREMONT ST,,(42.34969134, -71.06520956),42.34969134, -71.06520956
130605997,IVPER ,DISORDERLY,24xx,C6,256,09/22/2013 02:15:00 AM,Unarmed,No,No,Last,2013,9,Sunday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
130611602,ARREST,DISORDERLY,24xx,D4,130,09/25/2013 09:40:00 AM,Unarmed,No,No,Day,2013,9,Wednesday,Part Two,770693.2587,2952983.224,BOYLSTON ST,,(42.35035635, -71.07631956),42.35035635, -71.07631956
130612208,TRANSP,DISORDERLY,24xx,D14,750,09/25/2013 03:11:00 PM,Unarmed,No,No,Day,2013,9,Wednesday,Part Two,748016.682,2951237.259,GLENMONT RD,,(42.34584384, -71.16023417),42.34584384, -71.16023417
130612675,ARREST,DISORDERLY,24xx,B2,0,09/25/2013 05:50:00 PM,Other,No,No,First,2013,9,Wednesday,Part Two,768713.5278,2945370.85,ZEIGLER ST,,(42.32949449, -71.08378069),42.32949449, -71.08378069
130612982,FIGHT ,DISORDERLY,24xx,B2,318,09/25/2013 08:30:00 PM,Unarmed,No,No,First,2013,9,Wednesday,Part Two,767293.447,2938701.003,HOMESTEAD ST,,(42.31121103, -71.08915114),42.31121103, -71.08915114
130613224,ARREST,DISORDERLY,24xx,D4,150,09/25/2013 11:28:00 PM,Unarmed,No,No,First,2013,9,Wednesday,Part Two,771306.5826,2951441.914,CHANDLER ST,,(42.34611857, -71.07407913),42.34611857, -71.07407913
130615732,FIGHT ,DISORDERLY,24xx,A1,101,09/27/2013 01:08:00 AM,Unarmed,No,No,Last,2013,9,Friday,Part Two,776942.3844,2956200.219,MCKINLEY SQ,,(42.35909634, -71.05313956),42.35909634, -71.05313956
130615839,ARREST,DISORDERLY,24xx,A1,121,09/27/2013 02:26:00 AM,Unarmed,No,No,Last,2013,9,Friday,Part Two,773717.34,2952870.892,TREMONT ST,,(42.35000634, -71.06513456),42.35000634, -71.06513456
130619023,ARREST,DISORDERLY,24xx,B2,600,09/28/2013 07:00:00 AM,Unarmed,No,No,Last,2013,9,Saturday,Part Two,765451.1255,2948276.714,HUNTINGTON AV,,(42.33751135, -71.09579455),42.33751135, -71.09579455
130620653,ARREST,DISORDERLY,24xx,C6,231,09/29/2013 02:10:00 AM,Unarmed,No,No,Last,2013,9,Sunday,Part Two,782607.8186,2946032.062,HARDY ST,,(42.33111135, -71.03238457),42.33111135, -71.03238457
130621678,FIGHT ,DISORDERLY,24xx,A7,27,09/29/2013 04:30:00 PM,Unarmed,No,No,First,2013,9,Sunday,Part Two,780726.1501,2959983.091,MAVERICK SQ,,(42.36942134, -71.03906457),42.36942134, -71.03906457
130621999,ARREST,DISORDERLY,24xx,C11,340,09/29/2013 07:00:00 PM,Unarmed,No,No,First,2013,9,Sunday,Part Two,773795.8821,2936934.922,MT IDA RD,,(42.30627635, -71.06514456),42.30627635, -71.06514456
130624231,FIGHT ,DISORDERLY,24xx,C11,398,09/30/2013 05:25:00 PM,Unarmed,No,No,First,2013,9,Monday,Part Two,772076.5056,2931071.748,WASHINGTON ST,TALBOT AV,(42.29021136, -71.07160956),42.29021136, -71.07160956
130624034,ARREST,DISORDERLY,24xx,C11,398,09/30/2013 05:25:00 PM,Unarmed,No,No,First,2013,9,Monday,Part Two,772076.5056,2931071.748,WASHINGTON ST,TALBOT AV,(42.29021136, -71.07160956),42.29021136, -71.07160956
130625178,TRANSP,DISORDERLY,24xx,D4,179,10/01/2013 08:30:00 AM,Other,No,No,Day,2013,10,Tuesday,Part Two,771738.9571,2946596.385,MASSACHUSETTS AV,,(42.33281635, -71.07256956),42.33281635, -71.07256956
130627108,SSTOP ,DISORDERLY,24xx,B2,319,10/02/2013 01:02:00 AM,Unarmed,No,No,Last,2013,10,Wednesday,Part Two,767965.694,2937933.613,SCHUYLER ST,,(42.30909636, -71.08667955),42.30909636, -71.08667955
130627257,DISTRB,DISORDERLY,24xx,B3,457,10/02/2013 03:22:00 AM,Unarmed,No,No,Last,2013,10,Wednesday,Part Two,769318.0765,2934517.415,GLENWAY ST,,(42.29970403, -71.08174181),42.29970403, -71.08174181
130628355,THREAT,DISORDERLY,24xx,A1,75,10/02/2013 03:11:00 PM,Unarmed,No,No,Day,2013,10,Wednesday,Part Two,774450.4537,2958295.521,CAUSEWAY ST,PORTLAND ST,(42.36488134, -71.06231957),42.36488134, -71.06231957
130629227,ARREST,DISORDERLY,24xx,A7,10,10/02/2013 09:16:00 PM,Unarmed,No,No,First,2013,10,Wednesday,Part Two,789266.0329,2966375.824,SARATOGA ST,,(42.386832, -71.00732656),42.386832, -71.00732656
130639300,HARPT ,DISORDERLY,24xx,C6,915,10/03/2013 08:00:00 AM,Unarmed,No,No,Day,2013,10,Thursday,Part Two,778555.1994,2945902.694,OLD HARBOR ST,,(42.33081635, -71.04737457),42.33081635, -71.04737457
130630893,INVEST,DISORDERLY,24xx,A7,28,10/03/2013 08:30:00 AM,Other,No,No,Day,2013,10,Thursday,Part Two,781101.4873,2960785.048,GOVE ST,,(42.37161634, -71.03765956),42.37161634, -71.03765956
130631179,SSTOP ,DISORDERLY,24xx,B2,904,10/03/2013 05:40:00 PM,Other,No,No,First,2013,10,Thursday,Part Two,769627.2031,2945219.3,ZEIGLER ST,,(42.32906635, -71.08040456),42.32906635, -71.08040456
130631432,FIGHT ,DISORDERLY,24xx,C6,201,10/03/2013 07:25:00 PM,Unarmed,No,No,First,2013,10,Thursday,Part Two,777501.1149,2948894.54,W BROADWAY,,(42.33904135, -71.05121456),42.33904135, -71.05121456
130634664,FIGHT ,DISORDERLY,24xx,A7,23,10/05/2013 02:00:00 AM,Other,No,No,Last,2013,10,Saturday,Part Two,781197.847,2962199.565,BENNINGTON ST,,(42.37549635, -71.03727458),42.37549635, -71.03727458
130635666,ARREST,DISORDERLY,24xx,E13,577,10/05/2013 03:25:00 PM,Unarmed,No,No,Day,2013,10,Saturday,Part Two,764628.4039,2940106.051,BEETHOVEN ST,WASHINGTON ST,(42.31510136, -71.09897955),42.31510136, -71.09897955
130636334,PARTY ,DISORDERLY,24xx,C6,234,10/05/2013 10:00:00 PM,Unarmed,No,No,First,2013,10,Saturday,Part Two,781464.3327,2945477.359,COLUMBIA RD,,(42.32960635, -71.03662457),42.32960635, -71.03662457
130636947,SSTOP ,DISORDERLY,24xx,B2,603,10/06/2013 01:46:00 AM,Unarmed,No,No,Last,2013,10,Sunday,Part Two,763708.9912,2946737.934,TREMONT ST,,(42.33331135, -71.10226455),42.33331135, -71.10226455
130637018,DISTRB,DISORDERLY,24xx,A1,85,10/06/2013 02:15:00 AM,Unarmed,No,No,Last,2013,10,Sunday,Part Two,776354.484,2958540.428,SALEM ST,,(42.36552634, -71.05526956),42.36552634, -71.05526956
130642850,FIGHT ,DISORDERLY,24xx,C11,399,10/08/2013 05:06:00 PM,Unarmed,No,No,First,2013,10,Tuesday,Part Two,772066.839,2931197.369,WASHINGTON ST,,(42.2905562, -71.07164295),42.2905562, -71.07164295
130643406,SUSPER,DISORDERLY,24xx,C11,393,10/08/2013 09:15:00 PM,Unarmed,No,No,First,2013,10,Tuesday,Part Two,774672.8953,2929711.057,ASHMONT ST,CARRUTH ST,(42.28644136, -71.06203957),42.28644136, -71.06203957
130644569,PDRPT ,DISORDERLY,24xx,A1,72,10/08/2013 09:30:00 PM,Other,No,No,First,2013,10,Tuesday,Part Two,774255.6857,2954822.79,TREMONT ST,,(42.35535484, -71.06310606),42.35535484, -71.06310606
130643986,IVPREM,DISORDERLY,24xx,C6,256,10/09/2013 12:05:00 AM,Other,No,No,Last,2013,10,Wednesday,Part Two,779312.0542,2942171.965,PENINSULA PL,,(42.32056804, -71.04464922),42.32056804, -71.04464922
130643710,REMOVE,DISORDERLY,24xx,B3,463,10/09/2013 12:52:00 AM,Unarmed,No,No,Last,2013,10,Wednesday,Part Two,767423.076,2933305.246,ANGELL ST,,(42.29640306, -71.08876807),42.29640306, -71.08876807
130645593,IVPER ,DISORDERLY,24xx,B2,295,10/09/2013 07:53:00 PM,Unarmed,No,No,First,2013,10,Wednesday,Part Two,768615.4604,2943575.355,DABNEY ST,,(42.32456889, -71.08417572),42.32456889, -71.08417572
130647514,ARREST,DISORDERLY,24xx,B3,437,10/10/2013 04:42:00 PM,Unarmed,No,No,First,2013,10,Thursday,Part Two,770935.0404,2930727.129,DARLINGTON ST,,(42.28928136, -71.07583456),42.28928136, -71.07583456
130649378,ARREST,DISORDERLY,24xx,D4,130,10/11/2013 12:56:00 PM,Unarmed,No,No,Day,2013,10,Friday,Part Two,770486.7093,2952661.501,DARTMOUTH ST,,(42.34947634, -71.07708955),42.34947634, -71.07708955
130650007,ARREST,DISORDERLY,24xx,D4,171,10/11/2013 03:45:00 PM,Unarmed,No,No,Day,2013,10,Friday,Part Two,771243.2964,2947577.858,HARRISON AV,,(42.33551635, -71.07438456),42.33551635, -71.07438456
130655184,IVPER ,DISORDERLY,24xx,C6,256,10/12/2013 12:00:00 AM,Unarmed,No,No,Last,2013,10,Saturday,Part Two,780965.9465,2941454.045,OCEAN VIEW DR,BEACH POINT PL,(42.31857365, -71.03854816),42.31857365, -71.03854816
130652790,INVEST,DISORDERLY,24xx,C6,913,10/12/2013 02:00:00 AM,Other,No,No,Last,2013,10,Saturday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
130651038,ARREST,DISORDERLY,24xx,B2,604,10/12/2013 02:13:00 AM,Unarmed,No,No,Last,2013,10,Saturday,Part Two,762990.1022,2946078.626,SACHEM ST,,(42.33151135, -71.10493455),42.33151135, -71.10493455
130652878,ARREST,DISORDERLY,24xx,A1,121,10/13/2013 01:06:00 AM,Unarmed,No,No,Last,2013,10,Sunday,Part Two,773462.6412,2953254.067,STUART ST,WARRENTON ST,(42.35106135, -71.06606957),42.35106135, -71.06606957
130653058,PARTY ,DISORDERLY,24xx,B3,449,10/13/2013 01:30:00 AM,Unarmed,No,No,Last,2013,10,Sunday,Part Two,771569.3712,2932260.569,WHEATLAND AV,,(42.29348053, -71.07346187),42.29348053, -71.07346187
130653175,FIGHT ,DISORDERLY,24xx,D14,794,10/13/2013 02:22:00 AM,Unarmed,No,No,Last,2013,10,Sunday,Part Two,755613.8322,2953873.517,BRIGHTON AV,HARVARD AV,(42.35299135, -71.13208954),42.35299135, -71.13208954
130653266,FIGHT ,DISORDERLY,24xx,C6,177,10/13/2013 03:30:00 AM,Unarmed,No,No,Last,2013,10,Sunday,Part Two,773244.9577,2944483.017,MASSACHUSETTS AV,,(42.32699635, -71.06703956),42.32699635, -71.06703956
130658380,IVPER ,DISORDERLY,24xx,C6,936,10/15/2013 12:15:00 AM,Other,No,No,Last,2013,10,Tuesday,Part Two,776192.5853,2948366.562,W 7TH ST,,(42.33761135, -71.05606456),42.33761135, -71.05606456
130658699,DISTRB,DISORDERLY,24xx,A1,68,10/15/2013 07:40:00 PM,Unarmed,No,No,First,2013,10,Tuesday,Part Two,773752.0472,2956930.805,TREMONT ST,JOY ST,(42.36114634, -71.06492956),42.36114634, -71.06492956
130659287,UNK   ,DISORDERLY,24xx,B2,320,10/16/2013 01:10:00 PM,Unarmed,No,No,Day,2013,10,Wednesday,Part Two,768629.0083,2938884.254,HOWLAND ST,,(42.31169612, -71.08421019),42.31169612, -71.08421019
130665076,INVEST,DISORDERLY,24xx,E18,520,10/18/2013 01:30:00 PM,Unarmed,No,No,Day,2013,10,Friday,Part Two,758584.7613,2919076.779,EVERETT ST,,(42.25747137, -71.12166955),42.25747137, -71.12166955
130665972,IVPER ,DISORDERLY,24xx,B2,329,10/18/2013 06:40:00 PM,Unarmed,No,No,First,2013,10,Friday,Part Two,769751.7413,2938598.302,BRUNSWICK ST,,(42.31089636, -71.08006455),42.31089636, -71.08006455
130668364,ARREST,DISORDERLY,24xx,D4,627,10/19/2013 12:01:00 AM,Unarmed,No,No,Last,2013,10,Saturday,Part Two,764305.8985,2950625.512,KILMARNOCK ST,BOYLSTON ST,(42.34397135, -71.09998955),42.34397135, -71.09998955
130666328,PARTY ,DISORDERLY,24xx,C11,461,10/19/2013 12:15:00 AM,Unarmed,No,No,Last,2013,10,Saturday,Part Two,771347.8181,2935847.519,ROSSETER ST,,(42.30332635, -71.07421456),42.30332635, -71.07421456
130668401,PARTY ,DISORDERLY,24xx,B3,444,10/20/2013 12:27:00 AM,Unarmed,No,No,Last,2013,10,Sunday,Part Two,769464.3511,2934052.516,GLENWAY ST,,(42.29842635, -71.08120956),42.29842635, -71.08120956
130668437,ARREST,DISORDERLY,24xx,D4,624,10/20/2013 12:30:00 AM,Unarmed,No,No,Last,2013,10,Sunday,Part Two,765825.0812,2951795.21,LANSDOWNE ST,IPSWICH ST,(42.34716135, -71.09434955),42.34716135, -71.09434955
130670399,PARTY ,DISORDERLY,24xx,B3,416,10/21/2013 04:15:00 AM,Unarmed,No,No,Last,2013,10,Monday,Part Two,772147.7053,2927617.192,OGDEN ST,,(42.28073086, -71.07141057),42.28073086, -71.07141057
130672248,ARREST,DISORDERLY,24xx,B3,428,10/21/2013 09:15:00 PM,Unarmed,No,No,First,2013,10,Monday,Part Two,767272.1524,2927761.025,WOOLSON ST,,(42.28119136, -71.08942455),42.28119136, -71.08942455
130672582,REMOVE,DISORDERLY,24xx,D4,134,10/22/2013 01:27:00 AM,Unarmed,No,No,Last,2013,10,Tuesday,Part Two,770382.5543,2952950.705,DARTMOUTH ST,,(42.35027134, -71.07746955),42.35027134, -71.07746955
130676201,HAZARD,DISORDERLY,24xx,B2,309,10/23/2013 04:04:00 PM,Other,No,No,First,2013,10,Wednesday,Part Two,766804.8797,2942317.77,MARTIN LUTHER KING BLVD,,(42.32114205, -71.09089327),42.32114205, -71.09089327
130677536,TRANSP,DISORDERLY,24xx,E18,520,10/24/2013 08:30:00 AM,Unarmed,No,No,Day,2013,10,Thursday,Part Two,758584.7613,2919076.779,EVERETT ST,,(42.25747137, -71.12166955),42.25747137, -71.12166955
130680212,ARREST,DISORDERLY,24xx,C11,352,10/25/2013 12:08:00 PM,Unarmed,No,No,Day,2013,10,Friday,Part Two,774810.2974,2934852.339,CHARLES ST,,(42.30054739, -71.06143409),42.30054739, -71.06143409
130681672,PARTY ,DISORDERLY,24xx,D14,799,10/26/2013 12:17:00 AM,Unarmed,No,No,Last,2013,10,Saturday,Part Two,757066.866,2954448.004,ASHFORD ST,,(42.35455043, -71.12670472),42.35455043, -71.12670472
130681809,PARTY ,DISORDERLY,24xx,D14,782,10/26/2013 01:17:00 AM,Unarmed,No,No,Last,2013,10,Saturday,Part Two,753003.5904,2953656.505,SAUNDERS ST,,(42.35242635, -71.14174953),42.35242635, -71.14174953
130682854,INVEST,DISORDERLY,24xx,D14,793,10/26/2013 02:48:00 AM,Unarmed,No,No,Last,2013,10,Saturday,Part Two,754804.8827,2951517.667,BRAINERD RD,,(42.34653635, -71.13511954),42.34653635, -71.13511954
130683376,IVMV  ,DISORDERLY,24xx,B3,468,10/26/2013 05:27:00 PM,Unarmed,No,No,First,2013,10,Saturday,Part Two,766157.345,2926316.218,WALK HILL ST,BLUE HILL AV,(42.27724137, -71.09356956),42.27724137, -71.09356956
130683393,PARTY ,DISORDERLY,24xx,D14,751,10/26/2013 06:44:00 PM,Unarmed,No,No,First,2013,10,Saturday,Part Two,746823.8458,2950353.722,LAKE ST,,(42.34343233, -71.16465943),42.34343233, -71.16465943
130683934,PARTY ,DISORDERLY,24xx,D14,800,10/27/2013 12:18:00 AM,Unarmed,No,No,Last,2013,10,Sunday,Part Two,756349.42,2954102.647,GARDNER ST,,(42.35361135, -71.12936454),42.35361135, -71.12936454
130684453,LMUSIC,DISORDERLY,24xx,B2,319,10/27/2013 02:32:00 AM,Unarmed,No,No,Last,2013,10,Sunday,Part Two,767833.3058,2937342.604,NAZING CT,,(42.30747635, -71.08717955),42.30747635, -71.08717955
130684394,ARREST,DISORDERLY,24xx,E13,912,10/27/2013 02:40:00 AM,Unarmed,No,No,Last,2013,10,Sunday,Part Two,764327.298,2942892.567,CENTRE ST,,(42.32275156, -71.10004452),42.32275156, -71.10004452
130738922,THREAT,DISORDERLY,24xx,A1,93,10/29/2013 02:11:00 PM,Unarmed,No,No,Day,2013,10,Tuesday,Part Two,776076.5836,2956113.703,STATE ST,,(42.35887134, -71.05634456),42.35887134, -71.05634456
140029917,INVEST,DISORDERLY,24xx,D14,776,10/30/2013 12:00:00 AM,Unarmed,No,No,Last,2013,10,Wednesday,Part Two,750464.5072,2950081.732,WALLINGFORD RD,,(42.34264591, -71.1511969),42.34264591, -71.1511969
130692482,ARREST,DISORDERLY,24xx,D4,628,10/30/2013 11:30:00 AM,Unarmed,No,No,Day,2013,10,Wednesday,Part Two,764372.6292,2951383.834,BROOKLINE AV,OVERLAND ST,(42.34605135, -71.09972955),42.34605135, -71.09972955
130691361,IVPER ,DISORDERLY,24xx,D4,0,10/30/2013 02:00:00 PM,Unarmed,No,No,Day,2013,10,Wednesday,Part Two,770274.0752,2950408.285,WARREN AV,,(42.34329635, -71.0779174),42.34329635, -71.0779174
130692278,ARREST,DISORDERLY,24xx,A1,0,10/30/2013 09:00:00 PM,Unarmed,No,No,First,2013,10,Wednesday,Part Two,774387.3075,2958488.345,LEGENDS WAY,,(42.36541134, -71.06254956),42.36541134, -71.06254956
130692363,ARREST,DISORDERLY,24xx,D4,624,10/30/2013 10:30:00 PM,Unarmed,No,No,First,2013,10,Wednesday,Part Two,765825.0812,2951795.21,LANSDOWNE ST,IPSWICH ST,(42.34716135, -71.09434955),42.34716135, -71.09434955
130692801,JUMPER,DISORDERLY,24xx,C11,358,10/31/2013 08:18:00 AM,Unarmed,No,No,Day,2013,10,Thursday,Part Two,773901.9117,2934444.621,GENEVA AV,WALDECK ST,(42.29944136, -71.06479957),42.29944136, -71.06479957
130694232,STNING,DISORDERLY,24xx,A7,5,10/31/2013 08:10:00 PM,Other,No,No,First,2013,10,Thursday,Part Two,790536.1544,2965943.812,ST EDWARD RD,,(42.38562634, -71.00263458),42.38562634, -71.00263458
130694660,ARREST,DISORDERLY,24xx,B3,427,10/31/2013 09:49:00 PM,Unarmed,No,No,First,2013,10,Thursday,Part Two,766138.128,2925237.437,BLUE HILL AV,ALMONT ST,(42.27428137, -71.09365956),42.27428137, -71.09365956
130695747,SEXOFF,DISORDERLY,24xx,A1,82,11/01/2013 06:09:00 AM,Unarmed,No,No,Last,2013,11,Friday,Part Two,776258.1643,2953670.576,ATLANTIC AV,,(42.35216476, -71.05571983),42.35216476, -71.05571983
130696672,ARREST,DISORDERLY,24xx,D4,620,11/01/2013 07:36:00 PM,Unarmed,No,No,First,2013,11,Friday,Part Two,767769.0517,2951456.509,MASSACHUSETTS AV,,(42.34620635, -71.08716455),42.34620635, -71.08716455
130697492,ARREST,DISORDERLY,24xx,A1,0,11/02/2013 01:41:00 AM,Unarmed,No,No,Last,2013,11,Saturday,Part Two,774767.2102,2958187.821,FRIEND ST,,(42.36458134, -71.06114955),42.36458134, -71.06114955
130697767,NIDV  ,DISORDERLY,24xx,B2,327,11/02/2013 06:25:00 AM,Unarmed,No,No,Last,2013,11,Saturday,Part Two,771432.1998,2940452.549,SARGENT ST,,(42.31596163, -71.07381757),42.31596163, -71.07381757
130698622,ARREST,DISORDERLY,24xx,A1,111,11/02/2013 04:30:00 PM,Unarmed,No,No,First,2013,11,Saturday,Part Two,773944.9704,2954083.778,AVERY ST,TREMONT ST,(42.35333135, -71.06426956),42.35333135, -71.06426956
130699662,ARREST,DISORDERLY,24xx,A1,72,11/03/2013 01:23:00 AM,Unarmed,No,No,Last,2013,11,Sunday,Part Two,775490.2232,2957389.806,CONGRESS ST,SUDBURY ST,(42.36238135, -71.05848957),42.36238135, -71.05848957
130703753,IVPER ,DISORDERLY,24xx,C6,256,11/03/2013 01:50:00 AM,Other,No,No,Last,2013,11,Sunday,Part Two,780483.7168,2941830.142,OCEAN VIEW DR,,(42.31961282, -71.0403237),42.31961282, -71.0403237
130702681,IVPER ,DISORDERLY,24xx,E18,493,11/04/2013 04:15:00 PM,Unarmed,No,No,First,2013,11,Monday,Part Two,760326.0186,2920234.078,RIVER ST,,(42.26062572, -71.11521818),42.26062572, -71.11521818
130702661,SEXOFF,DISORDERLY,24xx,D4,145,11/04/2013 04:24:00 PM,Unarmed,No,No,First,2013,11,Monday,Part Two,768728.349,2949875.913,MASSACHUSETTS AV,,(42.34185635, -71.08364455),42.34185635, -71.08364455
130703269,DISTRB,DISORDERLY,24xx,B3,428,11/04/2013 08:28:00 PM,Unarmed,No,No,First,2013,11,Monday,Part Two,766897.8582,2927374.765,CLARKWOOD ST,,(42.28013637, -71.09081453),42.28013637, -71.09081453
130705600,SSTOP ,DISORDERLY,24xx,D4,138,11/05/2013 08:55:00 PM,Unarmed,No,No,First,2013,11,Tuesday,Part Two,769770.4817,2952636.096,BOYLSTON ST,,(42.34941634, -71.07973955),42.34941634, -71.07973955
130706587,IVPER ,DISORDERLY,24xx,E13,573,11/06/2013 02:30:00 AM,Unarmed,No,No,Last,2013,11,Wednesday,Part Two,761834.2811,2936680.776,MCBRIDE ST,,(42.30573779, -71.10936824),42.30573779, -71.10936824
130707189,GANG  ,DISORDERLY,24xx,C6,213,11/06/2013 03:15:00 PM,Unarmed,No,No,Day,2013,11,Wednesday,Part Two,778722.6466,2947847.002,W BROADWAY,,(42.33614915, -71.0467171),42.33614915, -71.0467171
130708678,ARREST,DISORDERLY,24xx,B2,328,11/07/2013 09:20:00 AM,Unarmed,No,No,Day,2013,11,Thursday,Part Two,771167.9655,2938552.475,LAWRENCE AV,,(42.31075135, -71.07482956),42.31075135, -71.07482956
130712138,AOD   ,DISORDERLY,24xx,D4,169,11/08/2013 06:30:00 PM,Unarmed,No,No,First,2013,11,Friday,Part Two,771243.2964,2947577.858,HARRISON AV,,(42.33551635, -71.07438456),42.33551635, -71.07438456
130714176,IVPER ,DISORDERLY,24xx,B2,269,11/09/2013 07:13:00 PM,Unarmed,No,No,First,2013,11,Saturday,Part Two,770754.0174,2945106.431,ADAMS ST,DUBOIS ST,(42.32874135, -71.07623956),42.32874135, -71.07623956
130714636,PARTY ,DISORDERLY,24xx,D14,750,11/10/2013 01:00:00 AM,Unarmed,No,No,Last,2013,11,Sunday,Part Two,748040.3936,2949405.098,GERALD RD,,(42.34081605, -71.16017346),42.34081605, -71.16017346
130716776,IVPER ,DISORDERLY,24xx,C6,256,11/11/2013 12:45:00 AM,Unarmed,No,No,Last,2013,11,Monday,Part Two,780565.8978,2941094.309,SOUTH POINT DR,,(42.31759245, -71.0400345),42.31759245, -71.0400345
130716716,ARREST,DISORDERLY,24xx,D4,619,11/11/2013 03:27:00 AM,Unarmed,No,No,Last,2013,11,Monday,Part Two,767546.4547,2950527.965,WESTLAND AV,,(42.34366135, -71.08800455),42.34366135, -71.08800455
130719310,IVPER ,DISORDERLY,24xx,C11,355,11/12/2013 01:23:00 PM,Unarmed,No,No,Day,2013,11,Tuesday,Part Two,774855.8882,2933327.081,DORCHESTER AV,,(42.29636135, -71.06129456),42.29636135, -71.06129456
130720080,REMOVE,DISORDERLY,24xx,D4,134,11/12/2013 07:13:00 PM,Unarmed,No,No,First,2013,11,Tuesday,Part Two,770382.5543,2952950.705,DARTMOUTH ST,,(42.35027134, -71.07746955),42.35027134, -71.07746955
130784184,ARREST,DISORDERLY,24xx,E5,709,11/13/2013 04:26:00 AM,Unarmed,No,No,Last,2013,11,Wednesday,Part Two,748672.8018,2927557.187,CENTRE ST,,(42.28085712, -71.15815817),42.28085712, -71.15815817
130726026,IVPER ,DISORDERLY,24xx,D14,750,11/14/2013 10:20:00 AM,Unarmed,No,No,Day,2013,11,Thursday,Part Two,748016.682,2951237.259,GLENMONT RD,,(42.34584384, -71.16023417),42.34584384, -71.16023417
130724015,DISTRB,DISORDERLY,24xx,D14,783,11/14/2013 03:01:00 PM,Unarmed,No,No,Day,2013,11,Thursday,Part Two,751550.0989,2952817.73,CAMBRIDGE ST,WARREN ST,(42.35014135, -71.14713954),42.35014135, -71.14713954
130725125,IVPER ,DISORDERLY,24xx,C6,913,11/14/2013 09:45:00 PM,Unarmed,No,No,First,2013,11,Thursday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
130726356,DISTRB,DISORDERLY,24xx,E18,496,11/15/2013 04:28:00 PM,Unarmed,No,No,First,2013,11,Friday,Part Two,758756.7157,2922553.869,HYDE PARK AV,,(42.26701069, -71.12097728),42.26701069, -71.12097728
